zip_code,num_households,med_income_12m
57386,154,98500
57401,13755,61505
57420,53,34844
57421,25,-
57422,88,51250
57424,83,65313
57426,5,-
57427,199,75781
57428,211,66563
57429,45,50750
57430,819,74250
57432,153,84750
57433,202,66429
57434,200,71447
57435,121,-
57436,213,68646
57437,600,40500
57438,397,66172
57439,28,-
57440,152,53750
57441,210,67188
57442,899,51607
57445,728,69821
57446,268,60625
57448,194,58750
57449,100,-
57450,204,73750
57451,837,75737
57452,105,36750
57454,272,64091
57455,50,68750
57456,221,72875
57457,46,70833
57460,99,94583
57461,138,67500
57465,152,105417
57466,64,44444
57467,122,75625
57468,152,46500
57469,1290,57125
57470,25,77656
57471,232,57778
57472,369,66875
57473,80,22206
57474,63,84375
57475,53,66042
57476,157,76250
57477,50,72188
57479,224,90625
57481,159,65438
57501,7233,77563
57520,88,48889
57521,64,-
57522,232,69167
57523,409,47159
57528,361,57083
57529,106,42083
57531,36,51250
57532,1249,77235
57533,682,44274
57534,70,51667
57536,157,95625
57537,37,64188
57538,84,40000
57540,35,-
57541,34,60833
57543,273,30170
57544,162,66250
57547,56,68393
57548,343,28828
57551,731,45972
57552,260,55000
57553,47,125329
57555,1068,31912
57559,294,52500
57560,175,21985
57562,22,73889
57563,36,21042
57564,353,60972
57566,187,21771
57567,439,42292
57568,231,70865
57569,105,52386
57570,480,32143
57571,11,15750
57572,374,28571
57574,77,"2,500-"
57576,66,-
57577,216,21059
57579,359,46838
57580,1628,51423
57584,28,23333
57585,70,34500
57601,1646,49815
57620,259,63603
57621,51,23438
57622,83,20694
57623,254,50000
57625,1115,38787
57626,291,65521
57630,22,-
57631,189,60781
57632,297,68906
57633,177,70250
57634,34,50500
57636,28,48125
57638,791,48750
57639,73,17917
57640,54,100833
57641,121,42639
57642,525,48977
57644,144,61000
57645,65,40938
57646,97,56250
57648,180,65500
57649,98,58542
57650,4,-
57651,49,-
57652,83,34250
57656,312,56071
57657,55,130417
57658,87,23393
57659,1,-
57660,32,58750
57661,53,55875
57701,18311,50721
57702,14615,74907
57703,6421,72217
57706,502,57008
57714,160,16625
57716,154,71912
57717,3281,47167
57718,3090,77963
57719,3974,62996
57720,297,64583
57722,81,-
57724,91,54087
57725,131,44107
57730,2433,72528
57732,1064,46964
57735,589,42656
57737,0,-
57738,157,34510
57741,68,-
57744,731,70625
57745,713,71531
57747,2687,53477
57748,83,44688
57750,49,-
57751,357,75893
57752,424,28300
57754,1772,43514
57755,57,-
57756,131,-
57758,48,29167
57759,56,-
57760,365,55664
57761,377,93438
57762,205,45417
57763,129,62589
57764,469,28674
57766,61,-
57767,98,"250,000+"
57769,1520,71033
57770,1017,45651
57772,321,28224
57773,100,-
57775,93,92031
57776,0,-
57779,137,-
57780,37,-
57782,13,50938
57783,7096,58875
57785,4067,51896
57787,206,53750
57788,174,55000
57790,373,66761
57791,85,80982
57792,51,88850
57793,721,73016
57794,54,"2,500-"
57799,0,-
58001,113,56875
58002,0,-
58004,147,77969
58005,330,127500
58006,187,100417
58007,37,96250
58008,99,88625
58009,9,-
58011,181,81563
58012,1162,60909
58013,68,56250
58015,90,90000
58016,122,93989
58017,138,61500
58018,146,92143
58021,178,72188
58027,636,53553
58029,17,126042
58030,263,60417
58031,144,63750
58032,313,64688
58033,183,104583
58035,96,108804
58036,93,72679
58038,107,93750
58040,517,77554
58041,622,72500
58042,497,115938
58043,69,97031
58045,910,68587
58046,233,80972
58047,1618,129722
58048,173,79375
58049,138,89286
58051,600,108182
58052,242,89286
58053,538,47188
58054,1270,66167
58056,65,29063
58057,88,77083
58058,45,67679
58059,502,100313
58060,505,64213
58061,128,55833
58062,72,69375
58063,148,92500
58064,203,63125
58065,7,-
58067,106,73750
58068,141,71250
58069,67,75625
58071,188,81667
58072,3521,58329
58074,21,-
58075,3818,54068
58076,0,-
58077,291,91250
58078,14978,93758
58079,133,86042
58081,377,77232
58102,13823,52041
58103,23452,53717
58104,19233,82374
58105,14,-
58201,18957,58211
58202,193,25547
58203,7468,47721
58204,587,66027
58205,0,-
58210,128,52500
58212,180,53000
58214,160,105833
58216,65,82250
58218,324,71667
58219,36,-
58220,972,55705
58222,102,50500
58223,59,82679
58224,7,-
58225,429,71375
58227,228,76667
58228,341,60625
58229,39,-
58230,287,81250
58231,159,68750
58233,136,83750
58235,206,57000
58236,39,"250,000+"
58237,2204,52619
58238,33,73438
58239,12,-
58240,498,68833
58241,73,82917
58243,231,59375
58244,16,77500
58249,1003,58594
58250,100,62500
58251,820,75962
58254,221,75938
58255,0,-
58256,298,88750
58257,791,69453
58258,128,44000
58259,242,41250
58260,73,49821
58261,508,61250
58262,24,-
58265,176,78864
58266,55,81250
58267,511,79583
58269,109,-
58270,794,62000
58271,238,64643
58272,104,61250
58273,82,55000
58274,429,70375
58275,313,73125
58276,210,76500
58277,75,77125
58278,787,91932
58281,34,105833
58282,590,50000
58301,4267,54147
58310,0,-
58311,29,117969
58313,34,27000
58316,1706,49643
58317,81,-
58318,1572,66458
58321,36,113750
58323,21,-
58324,625,49609
58325,21,-
58327,108,87857
58329,801,45550
58330,256,60980
58331,84,57115
58332,122,58333
58335,247,28375
58338,47,54013
58339,5,30625
58341,1122,52143
58343,17,-
58344,378,58043
58345,69,69063
58346,215,56250
58348,334,52750
58351,144,73958
58352,162,53929
58353,42,71250
58355,16,69167
58356,777,40446
58357,174,62500
58361,116,79038
58362,0,-
58363,37,137656
58365,89,50341
58366,316,58571
58367,511,50375
58368,1454,58088
58369,329,62750
58370,305,29464
58372,39,61875
58374,304,62927
58377,136,71071
58379,54,26667
58380,173,62946
58381,139,80313
58382,70,80227
58384,168,65833
58385,63,90417
58386,35,84583
58401,7758,54097
58402,0,-
58405,0,-
58413,563,57188
58415,68,58438
58416,170,40833
58418,194,50357
58420,92,81250
58421,1255,73802
58422,48,88750
58423,31,39375
58424,133,46875
58425,522,76429
58426,74,69000
58428,102,59792
58429,132,78750
58430,57,60625
58431,55,107583
58433,518,51250
58436,667,46985
58438,368,68269
58439,55,-
58440,59,45250
58441,135,76528
58442,187,50673
58443,64,75625
58444,83,54464
58445,73,73047
58448,148,55500
58451,41,95625
58452,13,-
58454,166,59167
58455,114,67083
58456,260,69286
58458,421,72574
58460,69,53438
58461,184,54286
58463,291,57250
58464,101,66250
58466,211,66156
58467,237,67188
58472,150,73750
58474,1068,67159
58475,84,-
58476,200,-
58477,61,64063
58478,68,44167
58479,69,107750
58480,100,78611
58481,124,95682
58482,442,50682
58483,132,55417
58484,38,102500
58486,75,91875
58487,185,41339
58488,83,52813
58490,105,62321
58492,199,71875
58494,140,77813
58495,502,59405
58496,99,53750
58497,81,-
58501,11794,61340
58503,14766,93319
58504,11443,72448
58505,0,-
58520,101,81188
58521,287,118253
58523,1337,78967
58524,43,60694
58528,152,19773
58529,308,57250
58530,427,65625
58531,180,73500
58532,143,58021
58533,449,56705
58535,207,56250
58538,634,38365
58540,1186,61333
58541,253,66719
58542,126,41250
58544,241,55750
58545,1460,90313
58549,95,60104
58552,746,53696
58554,11361,77356
58558,340,102083
58559,116,100500
58560,89,-
58561,453,52188
58562,149,59886
58563,793,67284
58564,42,52083
58565,96,83750
58566,94,44392
58568,178,57500
58569,45,-
58570,174,64722
58571,263,49583
58572,122,72500
58573,266,57222
58575,371,65694
58576,462,78958
58577,817,72639
58579,487,80365
58580,199,89896
58581,129,87014
58601,11644,69894
58620,64,52500
58621,555,81023
58622,653,74063
58623,764,72708
58625,110,112679
58626,179,82083
58627,63,71964
58630,235,100725
58631,468,46250
58632,81,57188
58634,162,-
58636,336,54833
58638,399,51776
58639,797,53980
58640,515,89292
58641,37,-
58642,99,69063
58643,67,54135
58644,7,-
58645,89,53542
58646,464,53056
58647,456,53281
58649,129,58693
58650,210,64565
58651,223,93776
58652,476,68261
58653,290,82500
58654,92,110962
58655,253,111250
58656,152,86563
58701,14218,68210
58703,9229,74087
58704,1290,72500
58705,0,-
58707,0,-
58710,256,76923
58711,81,80417
58712,40,53750
58713,32,76161
58716,123,53785
58718,424,88750
58721,214,88750
58722,654,76000
58723,78,78750
58725,162,87500
58727,83,76750
58730,516,72778
58731,149,89191
58733,155,85250
58734,115,80781
58735,136,112083
58736,238,59643
58737,55,103750
58740,262,86667
58741,291,110104
58744,67,73542
58746,638,56894
58748,58,35556
58750,148,85000
58752,147,82232
58755,98,-
58756,92,76667
58757,305,75625
58758,117,72917
58759,247,100250
58760,108,73125
58761,316,60000
58762,73,62813
58763,1372,73750
58765,155,83472
58768,118,74167
58769,136,66500
58770,573,61587
58771,215,78083
58772,75,104219
58773,368,112000
58775,66,55000
58776,154,71755
58778,64,128056
58779,123,61125
58781,206,96250
58782,202,70682
58783,182,77031
58784,985,99054
58785,584,84038
58787,61,88036
58788,435,53456
58789,140,62250
58790,601,68603
58792,101,93750
58793,211,65313
58794,88,63537
58795,74,66875
58801,12965,79610
58830,88,68333
58831,397,96250
58833,85,92169
58835,320,118854
58838,137,86750
58843,251,125069
58844,40,-
58845,336,81250
58847,112,78750
58849,529,60688
58852,834,84167
58853,197,84125
58854,3074,76570
58856,31,-
59001,645,68401
59002,59,23125
59003,501,41902
59006,563,23906
59007,66,-
59008,147,63750
59010,103,66806
59011,1165,58628
59012,32,54167
59013,69,67813
59014,663,48558
59015,147,60625
59016,254,41750
59018,265,50859
59019,1631,80694
59020,50,42500
59022,424,30000
59024,142,66500
59025,24,-
59026,83,50313
59027,412,51429
59028,252,78750
59029,334,70333
59030,744,48600
59031,87,63750
59032,201,53906
59033,53,69063
59034,1665,51420
59035,118,43750
59036,592,45238
59037,862,82778
59038,274,49583
59039,13,-
59041,829,77107
59043,645,40885
59044,4883,77681
59046,209,52813
59047,5792,58355
59050,359,68036
59052,63,-
59053,159,-
59054,141,35104
59055,34,53750
59057,330,71932
59058,15,41250
59059,90,34231
59061,150,75000
59062,32,38750
59063,727,79408
59064,102,-
59065,75,137946
59066,127,46953
59067,92,61111
59068,1678,51744
59069,282,57115
59070,399,78542
59071,45,86458
59072,1914,52155
59074,193,38194
59075,88,90278
59076,18,-
59077,21,100313
59078,74,28333
59079,1407,60938
59081,45,235156
59082,9,31563
59083,0,-
59085,56,-
59086,456,67955
59087,177,54375
59088,454,62386
59089,135,42031
59101,16739,50330
59102,20841,65502
59105,12962,68236
59106,7799,104117
59201,1683,45213
59211,50,143289
59212,129,66125
59213,226,39167
59214,27,-
59215,460,73500
59217,70,66641
59218,374,85294
59219,92,65000
59221,856,66042
59222,111,-
59223,26,-
59225,144,40625
59226,172,53750
59230,1866,56429
59231,143,37344
59240,8,42500
59241,190,42647
59242,26,73571
59243,117,66875
59244,14,64375
59247,166,39000
59248,355,64886
59250,78,77500
59252,30,70833
59253,34,116000
59254,790,56591
59255,804,36250
59256,33,30481
59257,32,59000
59258,74,-
59259,141,67679
59260,41,53750
59261,204,50000
59262,284,70076
59263,619,50625
59270,3486,58469
59273,5,-
59274,152,54722
59275,181,60347
59276,9,69375
59301,4702,55247
59311,74,47500
59312,3,-
59313,956,77500
59314,36,54643
59315,32,91250
59316,13,125938
59317,446,64000
59318,41,-
59319,10,-
59322,29,33750
59323,913,81424
59324,379,38906
59326,88,38000
59327,921,53385
59330,3674,56250
59332,80,-
59333,7,106250
59336,92,57500
59337,284,61429
59338,88,-
59339,52,50833
59343,22,32500
59344,213,102083
59345,33,-
59347,149,80956
59349,391,44594
59351,93,48750
59353,434,49167
59354,7,-
59401,6105,44575
59404,10913,72718
59405,13631,48813
59410,284,31000
59411,164,58100
59412,606,69375
59414,342,51406
59416,174,91429
59417,2096,32786
59418,32,-
59419,44,-
59420,79,54107
59421,885,62228
59422,1035,58563
59424,17,-
59425,1388,55652
59427,1585,47957
59430,230,73125
59432,65,49250
59433,203,46250
59434,170,47500
59435,22,-
59436,828,68194
59440,115,-
59441,31,51094
59442,681,61477
59443,211,62054
59444,125,45568
59446,209,50250
59447,113,75938
59448,140,32188
59450,220,56500
59451,79,82721
59452,211,45938
59453,137,31750
59454,64,42500
59456,43,-
59457,4146,52452
59460,111,43895
59461,5,-
59462,93,43125
59463,65,-
59464,206,42500
59465,24,-
59466,49,-
59467,29,69375
59468,263,50903
59469,37,61750
59471,131,57188
59472,297,67824
59474,1306,47202
59477,121,85819
59479,345,44485
59480,134,63750
59482,219,87917
59483,146,74219
59484,51,71369
59485,260,71528
59486,488,51905
59487,536,47813
59489,196,55610
59501,4972,59482
59520,433,51776
59521,1096,35682
59522,479,50972
59523,941,55929
59524,252,36667
59525,100,43684
59526,753,49875
59527,271,42656
59528,110,53333
59529,49,56583
59530,52,91500
59531,149,46042
59532,67,72083
59535,10,-
59537,14,-
59538,1174,58750
59540,188,59286
59542,111,43125
59544,79,48750
59545,33,36688
59546,95,42601
59547,28,53500
59601,14555,60955
59602,11079,79621
59623,0,-
59625,0,-
59631,152,43929
59632,786,54667
59633,140,-
59634,1856,103696
59635,3157,68338
59636,0,-
59638,221,63401
59639,634,39500
59640,58,-
59642,34,-
59643,299,22321
59644,1916,60791
59645,627,52168
59647,165,-
59648,182,60417
59701,14565,49264
59710,126,38833
59711,4295,46195
59713,63,-
59714,8928,76798
59715,14900,71792
59716,1009,115347
59718,16949,81194
59720,148,42685
59721,173,72083
59722,1828,46707
59724,51,76125
59725,3306,50266
59727,115,65625
59728,136,64375
59729,1031,58179
59730,768,85577
59731,51,52679
59732,74,45000
59733,58,87870
59735,95,54028
59736,74,69375
59739,146,46364
59740,209,38666
59741,1980,74602
59743,84,-
59745,43,64375
59746,62,50000
59747,65,51750
59748,110,73654
59749,762,67422
59750,108,74667
59751,68,42500
59752,1544,73776
59754,419,63071
59755,55,68750
59756,16,-
59758,679,57131
59759,1631,55223
59760,116,58750
59761,157,68542
59762,125,50938
59801,14518,46112
59802,8808,54450
59803,6307,89946
59804,3128,75556
59808,8865,65567
59812,0,-
59820,804,57885
59821,963,56781
59823,736,73333
59824,576,53750
59825,870,74167
59826,282,55735
59827,145,60938
59828,2293,70299
59829,1100,47647
59830,76,-
59831,212,43125
59832,319,53365
59833,2211,73255
59834,837,82395
59837,143,44946
59840,6665,53652
59841,192,53500
59842,49,-
59843,110,68030
59844,253,36406
59845,607,23795
59846,599,57917
59847,2626,63721
59848,45,100114
59851,60,96364
59853,385,58068
59854,94,82917
59855,205,21354
59856,64,38646
59858,647,43750
59859,1749,50508
59860,4539,55521
59863,98,68889
59864,2460,39400
59865,1291,51550
59866,466,58750
59867,21,-
59868,974,46875
59870,4695,66855
59871,169,65820
59872,938,47581
59873,1284,49200
59874,823,52478
59875,1632,60038
59901,22127,63555
59910,272,-
59911,3676,74375
59912,5843,64250
59913,280,-
59914,153,58438
59915,123,-
59916,78,51071
59917,2027,44479
59918,228,72667
59919,308,22273
59920,577,60250
59922,1040,65630
59923,4411,41431
59925,572,56696
59926,176,28583
59927,129,50568
59928,84,56667
59929,69,-
59930,217,26375
59931,131,153542
59932,698,49237
59933,7,-
59934,299,42404
59935,1269,38250
59936,179,54583
59937,6114,70274
60002,9506,95984
60004,20494,108890
60005,12405,94670
60007,12745,89408
60008,8731,79857
60010,16999,153125
60012,3929,140788
60013,9470,111950
60014,17177,95576
60015,10246,161700
60016,24144,73428
60018,9685,69834
60020,4869,63432
60021,2007,105583
60022,3106,210000
60025,16088,106519
60026,5463,127663
60029,178,211100
60030,13928,97295
60031,14258,100100
60033,4783,64039
60034,769,80938
60035,12082,153199
60040,1974,88913
60041,3442,76382
60042,3184,82933
60043,755,"250,000+"
60044,4236,113516
60045,7659,194462
60046,12024,112077
60047,14588,152984
60048,10455,155179
60050,12805,76147
60051,8956,95280
60053,9456,91389
60056,21788,92736
60060,13041,99419
60061,10486,109150
60062,16453,128312
60064,5611,38591
